Fecha_generacion,Fecha_evaluacion,Antelacion,Numero_habitaciones_hotel,Numero_habitaciones_bloqueadas,Room_nights_individuales_actuales,Room_nights_grupos_actuales,Precio_actual,Revenue_individual_actual,Revenue_grupos_actual,Precio_competidor1,Precio_competidor2,Precio_competidor3,Cancelaciones,Evento_muy_grande,Evento_grande,Duracion_evento,Horas_sol,Temperatura_minima,Temperatura_maxima,Día_de_la_semana
2023-01-08,2023-02-24,47,100,0,7,22,88,618.8,1789.92,85,93,92,2,0,0,0,5.23,5.66,11.63,Friday
2023-01-08,2023-02-25,48,100,0,7,23,90,632.8,1913.6,91,91,94,1,0,0,0,5.87,4.17,13.86,Saturday
2023-01-08,2023-02-26,49,100,0,4,20,95,377.87,1737.33,86,101,90,1,0,0,0,5.78,4.9,13.55,Sunday
2023-01-08,2023-02-27,50,100,0,11,5,83,899.8,375.8,76,80,75,1,0,0,0,6.72,5.21,13.81,Monday
2023-01-08,2023-02-28,51,100,0,11,5,89,974.6,407.4,86,94,81,1,0,0,0,6.73,5.54,14.22,Tuesday
2023-01-08,2023-03-01,52,100,3,7,4,88,616.47,324.11,89,85,91,1,0,0,0,6.07,8.62,16.07,Wednesday
2023-01-08,2023-03-02,53,100,0,6,9,92,556.4,768.36,101,85,101,2,0,0,0,7.79,7.93,18.52,Thursday
2023-01-08,2023-03-03,54,100,0,4,15,94,377.07,1301.2,87,101,98,0,0,0,0,7.37,8.28,17.45,Friday
2023-01-08,2023-03-04,55,100,0,7,19,84,591.73,1478.45,94,85,81,2,0,0,0,7.02,8.15,16.76,Saturday
2023-01-08,2023-03-05,56,100,0,3,15,88,260.6,1197.4,87,80,80,1,0,0,0,6.55,7.48,15.82,Sunday
2023-01-08,2023-03-06,57,100,0,5,5,88,446.67,411.47,95,95,94,1,0,0,0,6.82,8.49,17.56,Monday
2023-01-08,2023-03-07,58,100,2,5,6,83,417.67,461.36,87,83,87,1,0,0,0,6.99,7.62,16.01,Tuesday
2023-01-08,2023-03-08,59,100,0,8,4,83,662.93,304.91,73,84,90,1,0,0,0,6.43,5.59,17.38,Wednesday
2023-01-08,2023-03-09,60,100,0,4,7,78,311.47,501.39,83,71,78,0,0,0,0,6.57,8.15,15.47,Thursday
2023-01-09,2023-01-09,0,100,1,39,16,102,3957.2,1492.91,94,95,109,2,0,0,0,4.98,4.14,11.82,Monday
2023-01-09,2023-01-10,1,100,0,41,14,101,4108.2,1289.68,95,95,101,3,0,0,0,4.99,2.42,11.88,Tuesday
2023-01-09,2023-01-11,2,100,0,35,19,104,3665.67,1831.85,109,114,100,7,0,0,0,4.6,4.52,13.52,Wednesday
2023-01-09,2023-01-12,3,100,0,42,13,101,4253.2,1211.43,108,99,100,4,0,0,0,5.87,4.6,11.59,Thursday
2023-01-09,2023-01-13,4,100,3,15,50,106,1597.0,4899.33,111,98,116,4,0,0,0,4.92,3.64,11.02,Friday
2023-01-09,2023-01-14,5,100,0,16,52,106,1703.47,5095.31,103,116,106,2,0,0,0,5.27,4.09,10.19,Saturday
2023-01-09,2023-01-15,6,100,0,16,42,111,1780.27,4300.24,113,104,120,2,0,0,0,5.25,4.33,13.87,Sunday
2023-01-09,2023-01-16,7,100,0,30,18,97,2870.0,1582.32,93,87,91,4,0,0,0,5.63,1.06,11.65,Monday
2023-01-09,2023-01-17,8,100,0,40,11,102,4050.67,1024.17,94,105,96,3,0,0,0,4.65,2.93,10.87,Tuesday
2023-01-09,2023-01-18,9,100,0,31,12,102,3180.6,1133.28,100,111,104,6,0,0,0,4.28,2.56,13.99,Wednesday
2023-01-09,2023-01-19,10,100,0,36,9,97,3508.8,807.36,104,88,106,2,0,0,0,5.09,3.25,11.56,Thursday
2023-01-09,2023-01-20,11,100,0,18,43,103,1831.2,4020.21,96,99,95,5,0,0,0,5.21,2.92,12.17,Friday
2023-01-09,2023-01-21,12,100,1,12,53,108,1288.0,5230.75,108,98,108,1,0,0,0,5.11,1.98,12.9,Saturday
2023-01-09,2023-01-22,13,100,0,19,37,108,2050.73,3673.85,109,110,104,3,0,0,0,4.67,2.99,11.9,Sunday
2023-01-09,2023-01-23,14,100,0,27,11,98,2665.8,999.83,106,102,97,4,0,0,0,4.94,4.7,11.62,Monday
2023-01-09,2023-01-24,15,100,0,32,8,98,3136.0,721.28,89,104,101,4,0,0,0,5.36,2.94,13.61,Tuesday
2023-01-09,2023-01-25,16,100,0,29,11,97,2818.8,983.84,101,104,89,3,0,0,0,5.41,2.17,11.76,Wednesday
2023-01-09,2023-01-26,17,100,0,30,11,97,2902.0,978.71,107,91,89,5,0,0,0,4.88,4.82,10.95,Thursday
2023-01-09,2023-01-27,18,100,0,10,47,100,1000.67,4327.13,95,98,108,2,0,0,0,5.87,2.87,13.01,Friday
2023-01-09,2023-01-28,19,100,0,12,34,98,1172.8,3056.37,99,101,90,5,0,0,0,4.5,4.92,10.72,Saturday
2023-01-09,2023-01-29,20,100,0,20,27,104,2081.33,2585.16,102,99,112,2,0,0,0,5.93,2.04,10.73,Sunday
2023-01-09,2023-01-30,21,100,0,22,13,99,2154.53,1170.17,90,90,101,1,0,0,0,4.76,4.05,13.89,Monday
2023-01-09,2023-01-31,22,100,0,25,4,123,3065.0,451.04,119,124,120,2,0,1,2,5.01,3.4,11.41,Tuesday
2023-01-09,2023-02-01,23,100,0,30,7,90,2700.0,579.6,89,87,94,0,0,0,0,5.94,5.43,13.76,Wednesday
2023-01-09,2023-02-02,24,100,1,21,11,94,2003.4,966.68,104,98,101,3,0,0,0,5.32,4.68,14.38,Thursday
2023-01-09,2023-02-03,25,100,0,12,36,99,1169.6,3223.68,92,91,91,3,0,0,0,5.74,5.07,14.95,Friday
2023-01-09,2023-02-04,26,100,0,11,36,100,1086.07,3266.4,93,95,93,1,0,0,0,6.5,5.34,13.31,Saturday
2023-01-09,2023-02-05,27,100,0,17,17,122,2062.67,1896.75,114,119,123,1,0,1,3,6.71,3.42,14.8,Sunday
2023-01-09,2023-02-06,28,100,2,18,12,96,1716.0,1051.84,93,95,90,6,0,0,0,6.68,2.21,13.0,Monday
2023-01-09,2023-02-07,29,100,1,18,12,94,1692.0,1037.76,102,94,86,3,0,0,0,5.08,5.62,14.4,Tuesday
2023-01-09,2023-02-08,30,100,0,19,7,90,1710.0,579.6,82,97,91,3,0,0,0,6.15,2.27,11.28,Wednesday
2023-01-09,2023-02-09,31,100,0,23,6,94,2152.8,516.48,86,100,90,1,0,0,0,5.07,4.15,13.43,Thursday
2023-01-09,2023-02-10,32,100,0,10,25,103,1035.33,2382.33,103,110,104,2,0,0,0,6.64,4.57,13.41,Friday
2023-01-09,2023-02-11,33,100,0,7,32,88,615.07,2586.45,94,84,84,0,0,0,0,6.0,3.44,12.87,Saturday
2023-01-09,2023-02-12,34,100,0,6,22,92,552.0,1862.08,84,91,101,3,0,0,0,6.65,4.15,14.31,Sunday
2023-01-09,2023-02-13,35,100,0,16,6,88,1425.07,492.16,93,91,96,1,0,0,0,6.97,4.38,11.82,Monday
2023-01-09,2023-02-14,36,100,0,16,8,100,1604.27,738.13,100,96,108,2,0,0,0,5.51,3.25,14.09,Tuesday
2023-01-09,2023-02-15,37,100,0,18,9,87,1558.8,716.76,93,83,79,2,0,0,0,6.76,4.68,11.83,Wednesday
2023-01-09,2023-02-16,38,100,0,14,6,91,1261.87,497.12,81,95,84,5,0,0,0,6.7,2.01,13.48,Thursday
2023-01-09,2023-02-17,39,100,0,10,28,100,986.0,2536.8,91,93,95,1,0,0,0,5.82,3.02,11.66,Friday
2023-01-09,2023-02-18,40,100,0,9,27,96,863.4,2382.84,87,96,104,3,0,0,0,5.78,4.01,11.08,Saturday
2023-01-09,2023-02-19,41,100,0,8,23,92,745.07,1972.79,101,101,91,1,0,0,0,5.78,2.88,13.59,Sunday
2023-01-09,2023-02-20,42,100,0,16,5,92,1476.27,424.53,97,85,98,3,0,0,0,5.29,4.83,11.44,Monday
2023-01-09,2023-02-21,43,100,0,12,8,78,940.0,576.75,85,82,72,0,0,0,0,5.37,4.9,12.76,Tuesday
2023-01-09,2023-02-22,44,100,0,12,7,95,1145.6,615.07,104,98,90,0,0,0,0,5.24,3.7,11.15,Wednesday
2023-01-09,2023-02-23,45,100,0,10,7,84,844.67,544.23,91,83,85,0,0,0,0,5.24,5.24,13.21,Thursday
2023-01-09,2023-02-24,46,100,0,6,16,98,594.0,1458.56,107,108,94,0,0,0,0,5.23,5.66,11.63,Friday
2023-01-09,2023-02-25,47,100,0,7,18,88,620.2,1468.08,92,94,87,0,0,0,0,5.87,4.17,13.86,Saturday
2023-01-09,2023-02-26,48,100,0,6,21,98,588.8,1896.16,100,97,99,1,0,0,0,5.78,4.9,13.55,Sunday
2023-01-09,2023-02-27,49,100,0,10,5,85,847.33,389.67,83,89,79,1,0,0,0,6.72,5.21,13.81,Monday
2023-01-09,2023-02-28,50,100,0,8,11,79,632.0,799.48,80,70,87,5,0,0,0,6.73,5.54,14.22,Tuesday
2023-01-09,2023-03-01,51,100,3,6,6,88,525.2,482.96,87,80,90,0,0,0,0,6.07,8.62,16.07,Wednesday
2023-01-09,2023-03-02,52,100,0,6,8,80,483.6,593.6,89,86,74,0,0,0,0,7.79,7.93,18.52,Thursday
2023-01-09,2023-03-03,53,100,0,4,19,92,365.87,1598.03,84,87,97,1,0,0,0,7.37,8.28,17.45,Friday
2023-01-09,2023-03-04,54,100,0,4,10,80,316.53,727.33,72,84,71,0,0,0,0,7.02,8.15,16.76,Saturday
2023-01-09,2023-03-05,55,100,0,2,31,87,174.67,2491.57,87,96,83,2,0,0,0,6.55,7.48,15.82,Sunday
2023-01-09,2023-03-06,56,100,0,8,4,80,631.47,290.13,73,81,70,3,0,0,0,6.82,8.49,17.56,Monday
2023-01-09,2023-03-07,57,100,2,7,4,86,599.2,314.88,82,77,93,2,0,0,0,6.99,7.62,16.01,Tuesday
2023-01-09,2023-03-08,58,100,0,8,6,96,767.47,529.52,91,99,97,0,0,0,0,6.43,5.59,17.38,Wednesday
2023-01-09,2023-03-09,59,100,0,5,3,81,405.67,223.96,90,84,71,1,0,0,0,6.57,8.15,15.47,Thursday
2023-01-09,2023-03-10,60,100,0,5,15,119,593.67,1638.2,116,126,111,0,1,0,3,7.58,5.36,18.83,Friday
2023-01-10,2023-01-10,0,100,0,39,15,100,3949.4,1399.0,106,106,107,7,0,0,0,4.99,2.42,11.88,Tuesday
2023-01-10,2023-01-11,1,100,0,36,19,101,3655.2,1775.61,96,109,106,2,0,0,0,4.6,4.52,13.52,Wednesday
2023-01-10,2023-01-12,2,100,0,41,13,102,4173.8,1217.32,99,107,97,4,0,0,0,5.87,4.6,11.59,Thursday
2023-01-10,2023-01-13,3,100,3,15,42,103,1540.0,3965.92,97,98,109,6,0,0,0,4.92,3.64,11.02,Friday
2023-01-10,2023-01-14,4,100,0,15,50,107,1577.0,4828.67,97,99,97,3,0,0,0,5.27,4.09,10.19,Saturday
2023-01-10,2023-01-15,5,100,0,20,49,107,2112.0,4754.96,98,103,99,7,0,0,0,5.25,4.33,13.87,Sunday
2023-01-10,2023-01-16,6,100,0,32,20,109,3509.33,2018.93,114,115,108,2,0,0,0,5.63,1.06,11.65,Monday
2023-01-10,2023-01-17,7,100,0,38,11,104,3957.07,1053.95,99,104,111,2,0,0,0,4.65,2.93,10.87,Tuesday
2023-01-10,2023-01-18,8,100,0,32,12,103,3332.27,1150.72,113,103,110,3,0,0,0,4.28,2.56,13.99,Wednesday
2023-01-10,2023-01-19,9,100,0,34,10,105,3579.07,968.67,111,98,110,6,0,0,0,5.09,3.25,11.56,Thursday
2023-01-10,2023-01-20,10,100,0,19,37,97,1853.13,3321.61,97,95,107,3,0,0,0,5.21,2.92,12.17,Friday
2023-01-10,2023-01-21,11,100,1,11,56,103,1133.73,5310.29,102,104,104,5,0,0,0,5.11,1.98,12.9,Saturday
2023-01-10,2023-01-22,12,100,0,19,42,110,2101.4,4275.6,118,105,116,4,0,0,0,4.67,2.99,11.9,Sunday
2023-01-10,2023-01-23,13,100,0,26,15,94,2463.07,1308.2,89,103,101,3,0,0,0,4.94,4.7,11.62,Monday
2023-01-10,2023-01-24,14,100,0,32,11,99,3123.2,986.48,92,94,90,5,0,0,0,5.36,2.94,13.61,Tuesday
2023-01-10,2023-01-25,15,100,0,29,13,100,2934.8,1211.6,105,109,104,7,0,0,0,5.41,2.17,11.76,Wednesday
2023-01-10,2023-01-26,16,100,0,26,10,94,2442.27,864.13,96,90,95,1,0,0,0,4.88,4.82,10.95,Thursday
2023-01-10,2023-01-27,17,100,0,9,38,102,922.8,3586.19,107,112,95,2,0,0,0,5.87,2.87,13.01,Friday
2023-01-10,2023-01-28,18,100,0,15,31,103,1545.0,2937.56,98,107,104,1,0,0,0,4.5,4.92,10.72,Saturday
2023-01-10,2023-01-29,19,100,0,17,28,101,1721.53,2609.23,104,97,106,0,0,0,0,5.93,2.04,10.73,Sunday
2023-01-10,2023-01-30,20,100,0,25,14,97,2393.33,1231.63,88,89,95,3,0,0,0,4.76,4.05,13.89,Monday
2023-01-10,2023-01-31,21,100,0,27,5,112,3045.6,519.2,113,115,120,4,0,1,2,5.01,3.4,11.41,Tuesday
2023-01-10,2023-02-01,22,100,0,28,9,91,2525.6,746.28,82,95,84,2,0,0,0,5.94,5.43,13.76,Wednesday
2023-01-10,2023-02-02,23,100,1,24,9,90,2155.2,743.4,86,93,88,4,0,0,0,5.32,4.68,14.38,Thursday
2023-01-10,2023-02-03,24,100,0,13,29,94,1229.8,2525.32,100,101,90,4,0,0,0,5.74,5.07,14.95,Friday
2023-01-10,2023-02-04,25,100,0,9,32,94,834.6,2726.83,90,84,89,5,0,0,0,6.5,5.34,13.31,Saturday
2023-01-10,2023-02-05,26,100,0,21,20,113,2389.8,2095.2,111,119,121,6,0,1,3,6.71,3.42,14.8,Sunday
2023-01-10,2023-02-06,27,100,2,17,12,91,1533.4,995.04,93,83,85,2,0,0,0,6.68,2.21,13.0,Monday
2023-01-10,2023-02-07,28,100,1,16,9,89,1428.27,739.32,96,93,82,1,0,0,0,5.08,5.62,14.4,Tuesday
2023-01-10,2023-02-08,29,100,0,21,11,97,2046.8,986.77,94,103,101,2,0,0,0,6.15,2.27,11.28,Wednesday
2023-01-10,2023-02-09,30,100,0,18,9,91,1614.0,741.48,81,88,84,1,0,0,0,5.07,4.15,13.43,Thursday
2023-01-10,2023-02-10,31,100,0,12,22,107,1276.8,2152.48,104,99,109,1,0,0,0,6.64,4.57,13.41,Friday
2023-01-10,2023-02-11,32,100,0,6,34,94,568.0,2962.99,96,95,101,4,0,0,0,6.0,3.44,12.87,Saturday
2023-01-10,2023-02-12,33,100,0,7,29,91,641.2,2445.28,95,87,100,2,0,0,0,6.65,4.15,14.31,Sunday
2023-01-10,2023-02-13,34,100,0,17,5,88,1489.2,402.8,80,94,84,4,0,0,0,6.97,4.38,11.82,Monday
2023-01-10,2023-02-14,35,100,0,17,8,102,1736.27,751.79,98,102,108,1,0,0,0,5.51,3.25,14.09,Tuesday
2023-01-10,2023-02-15,36,100,0,21,9,78,1650.6,651.24,84,80,79,2,0,0,0,6.76,4.68,11.83,Wednesday
2023-01-10,2023-02-16,37,100,0,15,6,86,1283.0,471.92,89,77,85,1,0,0,0,6.7,2.01,13.48,Thursday
2023-01-10,2023-02-17,38,100,0,9,22,99,889.8,2000.83,90,107,98,3,0,0,0,5.82,3.02,11.66,Friday
2023-01-10,2023-02-18,39,100,0,9,25,92,836.4,2139.33,97,93,100,3,0,0,0,5.78,4.01,11.08,Saturday
2023-01-10,2023-02-19,40,100,0,9,22,97,867.6,1950.08,93,95,94,2,0,0,0,5.78,2.88,13.59,Sunday
2023-01-10,2023-02-20,41,100,0,13,6,93,1202.07,510.16,97,91,83,1,0,0,0,5.29,4.83,11.44,Monday
2023-01-10,2023-02-21,42,100,0,12,6,88,1045.6,480.56,92,78,81,1,0,0,0,5.37,4.9,12.76,Tuesday
2023-01-10,2023-02-22,43,100,0,12,7,88,1065.6,572.32,95,89,92,3,0,0,0,5.24,3.7,11.15,Wednesday
2023-01-10,2023-02-23,44,100,0,11,7,88,970.2,568.12,96,89,82,1,0,0,0,5.24,5.24,13.21,Thursday
2023-01-10,2023-02-24,45,100,0,6,17,90,542.4,1414.4,86,99,91,2,0,0,0,5.23,5.66,11.63,Friday
2023-01-10,2023-02-25,46,100,0,7,20,81,571.2,1502.4,83,83,86,2,0,0,0,5.87,4.17,13.86,Saturday
2023-01-10,2023-02-26,47,100,0,5,20,97,486.0,1788.8,95,97,102,3,0,0,0,5.78,4.9,13.55,Sunday
2023-01-10,2023-02-27,48,100,0,11,7,87,955.53,559.35,84,95,80,3,0,0,0,6.72,5.21,13.81,Monday
2023-01-10,2023-02-28,49,100,0,10,14,85,842.67,1084.53,78,82,84,2,0,0,0,6.73,5.54,14.22,Tuesday
2023-01-10,2023-03-01,50,100,3,9,6,88,804.6,494.16,93,95,97,2,0,0,0,6.07,8.62,16.07,Wednesday
2023-01-10,2023-03-02,51,100,0,8,7,84,668.8,538.16,87,82,77,2,0,0,0,7.79,7.93,18.52,Thursday
2023-01-10,2023-03-03,52,100,0,5,20,99,493.33,1814.93,95,97,100,1,0,0,0,7.37,8.28,17.45,Friday
2023-01-10,2023-03-04,53,100,0,7,23,84,594.07,1797.37,92,90,83,1,0,0,0,7.02,8.15,16.76,Saturday
2023-01-10,2023-03-05,54,100,0,3,23,89,264.8,1866.37,88,86,82,1,0,0,0,6.55,7.48,15.82,Sunday
2023-01-10,2023-03-06,55,100,0,7,3,81,557.67,219.56,74,77,72,1,0,0,0,6.82,8.49,17.56,Monday
2023-01-10,2023-03-07,56,100,2,5,7,75,372.67,479.73,69,79,70,0,0,0,0,6.99,7.62,16.01,Tuesday
2023-01-10,2023-03-08,57,100,0,4,5,86,343.47,394.93,89,87,80,2,0,0,0,6.43,5.59,17.38,Wednesday
2023-01-10,2023-03-09,58,100,0,6,5,80,482.4,370.0,79,90,77,0,0,0,0,6.57,8.15,15.47,Thursday
2023-01-10,2023-03-10,59,100,0,8,11,105,846.93,1072.13,104,109,115,2,1,0,3,7.58,5.36,18.83,Friday
2023-01-10,2023-03-11,60,100,0,3,19,85,253.2,1474.4,89,76,81,0,0,0,0,7.88,5.83,18.77,Saturday
2023-01-11,2023-01-11,0,100,0,34,19,103,3483.87,1790.31,94,104,103,2,0,0,0,4.6,4.52,13.52,Wednesday
2023-01-11,2023-01-12,1,100,0,40,12,102,4074.67,1124.48,93,111,100,2,0,0,0,5.87,4.6,11.59,Thursday
2023-01-11,2023-01-13,2,100,3,17,48,107,1824.67,4741.12,114,110,102,5,0,0,0,4.92,3.64,11.02,Friday
2023-01-11,2023-01-14,3,100,0,16,50,106,1715.2,4936.0,115,115,106,8,0,0,0,5.27,4.09,10.19,Saturday
2023-01-11,2023-01-15,4,100,0,19,39,113,2128.0,4015.44,113,106,105,5,0,0,0,5.25,4.33,13.87,Sunday
2023-01-11,2023-01-16,5,100,0,29,20,93,2681.53,1700.53,86,102,83,6,0,0,0,5.63,1.06,11.65,Monday
2023-01-11,2023-01-17,6,100,0,40,13,98,3952.0,1182.48,102,105,99,1,0,0,0,4.65,2.93,10.87,Tuesday
2023-01-11,2023-01-18,7,100,0,35,11,100,3504.67,1013.47,109,102,91,3,0,0,0,4.28,2.56,13.99,Wednesday
2023-01-11,2023-01-19,8,100,0,38,10,99,3749.33,907.47,91,102,99,3,0,0,0,5.09,3.25,11.56,Thursday
2023-01-11,2023-01-20,9,100,0,20,36,107,2146.67,3555.84,103,117,106,4,0,0,0,5.21,2.92,12.17,Friday
2023-01-11,2023-01-21,10,100,1,12,51,106,1271.2,4970.12,101,106,110,5,0,0,0,5.11,1.98,12.9,Saturday
2023-01-11,2023-01-22,11,100,0,20,41,112,2257.33,4260.17,110,119,120,3,0,0,0,4.67,2.99,11.9,Sunday
2023-01-11,2023-01-23,12,100,0,25,19,91,2266.67,1584.35,92,92,84,6,0,0,0,4.94,4.7,11.62,Monday
2023-01-11,2023-01-24,13,100,0,31,12,100,3081.4,1096.8,90,109,92,3,0,0,0,5.36,2.94,13.61,Tuesday
2023-01-11,2023-01-25,14,100,0,32,10,92,2924.8,840.4,101,82,84,5,0,0,0,5.41,2.17,11.76,Wednesday
2023-01-11,2023-01-26,15,100,0,27,10,94,2574.0,878.13,99,100,103,1,0,0,0,4.88,4.82,10.95,Thursday
2023-01-11,2023-01-27,16,100,0,10,40,101,1012.67,3727.47,99,102,106,3,0,0,0,5.87,2.87,13.01,Friday
2023-01-11,2023-01-28,17,100,0,12,27,103,1232.8,2551.32,109,94,102,3,0,0,0,4.5,4.92,10.72,Saturday
2023-01-11,2023-01-29,18,100,0,17,34,103,1745.33,3210.51,97,102,105,3,0,0,0,5.93,2.04,10.73,Sunday
2023-01-11,2023-01-30,19,100,0,23,15,99,2270.87,1362.2,107,96,90,2,0,0,0,4.76,4.05,13.89,Monday
2023-01-11,2023-01-31,20,100,0,28,4,113,3180.8,418.24,106,121,121,5,0,1,2,5.01,3.4,11.41,Tuesday
2023-01-11,2023-02-01,21,100,0,29,9,100,2892.27,825.6,106,95,95,2,0,0,0,5.94,5.43,13.76,Wednesday
2023-01-11,2023-02-02,22,100,1,23,9,92,2096.07,753.96,83,88,92,5,0,0,0,5.32,4.68,14.38,Thursday
2023-01-11,2023-02-03,23,100,0,13,35,97,1247.13,3086.07,90,87,98,4,0,0,0,5.74,5.07,14.95,Friday
2023-01-11,2023-02-04,24,100,0,10,46,97,970.67,4108.11,106,93,93,5,0,0,0,6.5,5.34,13.31,Saturday
2023-01-11,2023-02-05,25,100,0,22,21,120,2637.07,2315.6,122,110,126,3,0,1,3,6.71,3.42,14.8,Sunday
2023-01-11,2023-02-06,26,100,2,20,14,95,1905.33,1227.33,94,95,100,7,0,0,0,6.68,2.21,13.0,Monday
2023-01-11,2023-02-07,27,100,1,19,8,81,1537.73,595.63,72,83,87,0,0,0,0,5.08,5.62,14.4,Tuesday
2023-01-11,2023-02-08,28,100,0,21,10,97,2013.2,881.07,87,93,94,5,0,0,0,6.15,2.27,11.28,Wednesday
2023-01-11,2023-02-09,29,100,0,17,5,91,1551.53,419.93,89,91,97,2,0,0,0,5.07,4.15,13.43,Thursday
2023-01-11,2023-02-10,30,100,0,11,27,91,988.53,2229.84,83,85,88,0,0,0,0,6.64,4.57,13.41,Friday
2023-01-11,2023-02-11,31,100,0,6,35,88,528.8,2838.27,89,84,93,3,0,0,0,6.0,3.44,12.87,Saturday
2023-01-11,2023-02-12,32,100,0,8,23,86,688.0,1819.76,77,96,85,1,0,0,0,6.65,4.15,14.31,Sunday
2023-01-11,2023-02-13,33,100,0,20,5,94,1894.67,436.07,103,91,99,2,0,0,0,6.97,4.38,11.82,Monday
2023-01-11,2023-02-14,34,100,0,17,7,89,1527.73,579.23,90,98,92,1,0,0,0,5.51,3.25,14.09,Tuesday
2023-01-11,2023-02-15,35,100,0,19,8,83,1585.87,614.61,75,92,89,1,0,0,0,6.76,4.68,11.83,Wednesday
2023-01-11,2023-02-16,36,100,0,18,7,88,1569.6,561.12,80,93,79,2,0,0,0,6.7,2.01,13.48,Thursday
2023-01-11,2023-02-17,37,100,0,10,20,95,950.0,1748.0,91,98,96,4,0,0,0,5.82,3.02,11.66,Friday
2023-01-11,2023-02-18,38,100,0,8,28,96,765.87,2465.49,92,92,100,0,0,0,0,5.78,4.01,11.08,Saturday
2023-01-11,2023-02-19,39,100,0,8,23,88,711.47,1883.55,89,95,94,3,0,0,0,5.78,2.88,13.59,Sunday
2023-01-11,2023-02-20,40,100,0,14,6,89,1261.87,498.08,91,95,98,0,0,0,0,5.29,4.83,11.44,Monday
2023-01-11,2023-02-21,41,100,0,13,7,85,1108.47,549.27,88,91,80,0,0,0,0,5.37,4.9,12.76,Tuesday
2023-01-11,2023-02-22,42,100,0,14,6,91,1278.67,504.32,94,87,97,4,0,0,0,5.24,3.7,11.15,Wednesday
2023-01-11,2023-02-23,43,100,0,10,6,92,927.33,512.24,101,85,101,1,0,0,0,5.24,5.24,13.21,Thursday
2023-01-11,2023-02-24,44,100,0,8,20,92,736.0,1692.8,85,90,101,2,0,0,0,5.23,5.66,11.63,Friday
2023-01-11,2023-02-25,45,100,0,6,20,86,513.6,1574.4,77,88,87,0,0,0,0,5.87,4.17,13.86,Saturday
2023-01-11,2023-02-26,46,100,0,4,22,102,410.4,2077.68,112,100,103,1,0,0,0,5.78,4.9,13.55,Sunday
2023-01-11,2023-02-27,47,100,0,11,6,82,896.13,449.44,78,78,82,1,0,0,0,6.72,5.21,13.81,Monday
2023-01-11,2023-02-28,48,100,0,8,10,88,713.6,821.6,97,94,91,0,0,0,0,6.73,5.54,14.22,Tuesday
2023-01-11,2023-03-01,49,100,3,6,5,84,509.6,391.07,93,91,82,0,0,0,0,6.07,8.62,16.07,Wednesday
2023-01-11,2023-03-02,50,100,0,10,10,90,900.0,828.0,87,91,92,3,0,0,0,7.79,7.93,18.52,Thursday
2023-01-11,2023-03-03,51,100,0,4,16,90,360.27,1325.87,85,97,89,0,0,0,0,7.37,8.28,17.45,Friday
2023-01-11,2023-03-04,52,100,0,7,17,92,640.73,1430.95,88,96,85,2,0,0,0,7.02,8.15,16.76,Saturday
2023-01-11,2023-03-05,53,100,0,2,18,96,192.53,1594.56,91,95,106,1,0,0,0,6.55,7.48,15.82,Sunday
2023-01-11,2023-03-06,54,100,0,5,4,86,433.0,318.88,81,93,93,0,0,0,0,6.82,8.49,17.56,Monday
2023-01-11,2023-03-07,55,100,2,9,7,93,836.4,598.45,101,85,92,2,0,0,0,6.99,7.62,16.01,Tuesday
2023-01-11,2023-03-08,56,100,0,4,8,85,336.0,617.6,79,81,80,2,0,0,0,6.43,5.59,17.38,Wednesday
2023-01-11,2023-03-09,57,100,0,4,8,81,327.2,602.56,76,90,89,0,0,0,0,6.57,8.15,15.47,Thursday
2023-01-11,2023-03-10,58,100,0,7,9,111,772.8,913.68,114,108,102,4,1,0,3,7.58,5.36,18.83,Friday
2023-01-11,2023-03-11,59,100,0,3,20,96,288.6,1770.4,93,93,105,0,0,0,0,7.88,5.83,18.77,Saturday
2023-01-11,2023-03-12,60,100,0,2,16,95,191.47,1410.13,94,102,100,2,0,0,0,7.37,7.77,18.87,Sunday
2023-01-12,2023-01-12,0,100,0,46,13,99,4557.07,1184.91,91,108,99,2,0,0,0,5.87,4.6,11.59,Thursday
2023-01-12,2023-01-13,1,100,3,17,53,107,1816.73,5210.25,108,100,111,5,0,0,0,4.92,3.64,11.02,Friday
2023-01-12,2023-01-14,2,100,0,15,52,99,1478.0,4711.89,92,106,92,2,0,0,0,5.27,4.09,10.19,Saturday
2023-01-12,2023-01-15,3,100,0,20,49,101,1997.33,4497.55,102,93,91,7,0,0,0,5.25,4.33,13.87,Sunday
2023-01-12,2023-01-16,4,100,0,33,20,102,3370.4,1879.47,106,94,108,4,0,0,0,5.63,1.06,11.65,Monday
2023-01-12,2023-01-17,5,100,0,35,13,109,3822.0,1306.24,110,108,112,2,0,0,0,4.65,2.93,10.87,Tuesday
2023-01-12,2023-01-18,6,100,0,35,12,95,3325.0,1048.8,100,98,87,9,0,0,0,4.28,2.56,13.99,Wednesday
2023-01-12,2023-01-19,7,100,0,40,10,94,3760.0,864.8,97,87,98,4,0,0,0,5.09,3.25,11.56,Thursday
2023-01-12,2023-01-20,8,100,0,17,39,108,1829.2,3859.44,107,113,98,5,0,0,0,5.21,2.92,12.17,Friday
2023-01-12,2023-01-21,9,100,1,12,51,106,1276.8,4993.92,103,106,115,4,0,0,0,5.11,1.98,12.9,Saturday
2023-01-12,2023-01-22,10,100,0,20,42,109,2157.33,4164.16,105,105,100,3,0,0,0,4.67,2.99,11.9,Sunday
